LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2021-11-13 14:59:31,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:31,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:31,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:31,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:31,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:31,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:31,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:31,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:31,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:31,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:31,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:31,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:31,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:31,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:31,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:31,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:31,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:31,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:31,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:31,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:31,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:31,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:32,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:32,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:32,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:32,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:32,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:32,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:32,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:32,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:32,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:32,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:32,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:32,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:32,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-27,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:32,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:32,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:32,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:32,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:33,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:33,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:33,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:33,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:33,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:33,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:33,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:33,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:33,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:33,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:33,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:34,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:34,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:34,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:34,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:34,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:34,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:34,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:34,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:34,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:34,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:34,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:34,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:34,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:34,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:34,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:34,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:34,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:35,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:35,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:35,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:35,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:35,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:35,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:35,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:35,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:35,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:35,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:35,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:35,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:35,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:35,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:36,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:36,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:36,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:36,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:36,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:36,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:36,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:36,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:36,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:36,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:37,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:37,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:37,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:37,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:37,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:37,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:37,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:37,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:37,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:37,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:38,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:38,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:38,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-26,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:38,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:38,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-26,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:38,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:38,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:38,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:38,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:38,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:38,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:38,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:39,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:39,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:39,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:39,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:39,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:39,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:39,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:39,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:39,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-26,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:39,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:39,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-26,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:40,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:40,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-26,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:40,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:40,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:40,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:40,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-26,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:40,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:40,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:40,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-26,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:40,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:40,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:40,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:40,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:41,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:41,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-26,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:41,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:41,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:41,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-26,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:41,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:41,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:41,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-26,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:41,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:41,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:41,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:41,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:41,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:42,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:42,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:42,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-26,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:42,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:42,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-27,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:42,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:42,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:42,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:42,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:42,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:42,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:43,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:43,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:43,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-27,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:43,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:43,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-11-13 14:59:43,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-27,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:43,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-32,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:43,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-27,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:43,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-33,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:43,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-27,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:43,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-33,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:43,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-27,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:43,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-33,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:43,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-27,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:43,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-33,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:43,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-27,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:43,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-33,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:43,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-27,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:43,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-33,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:43,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-27,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:43,1900-01-00 00:00:00,,34:F6:4B:B4:34:76,-33,,0.000000,0.000000,0.000,0.000,Client
2021-11-13 14:59:43,1900-01-00 00:00:00,AndroidAPq,90:B6:86:54:98:39,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
